id,type,resultTime,usedProcedure,madeBySensor,observedProperty,hasFeatureOfInterest,hasSimpleResult,hasResult_value,hasResult_unit
Observation188,sosa:Observation,2013-10-03T13:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation189,sosa:Observation,2013-10-03T13:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation190,sosa:Observation,2013-10-03T13:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.311,PERCENT
Observation191,sosa:Observation,2013-10-03T13:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation192,sosa:Observation,2013-10-03T14:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.008,DEG_C
Observation193,sosa:Observation,2013-10-03T14:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.397,PERCENT
Observation194,sosa:Observation,2013-10-03T14:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation195,sosa:Observation,2013-10-03T14:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation196,sosa:Observation,2013-10-03T14:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.525,PERCENT
Observation197,sosa:Observation,2013-10-03T14:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation198,sosa:Observation,2013-10-03T15:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation199,sosa:Observation,2013-10-03T15:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.521,PERCENT
Observation200,sosa:Observation,2013-10-03T15:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation201,sosa:Observation,2013-10-03T15:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.008,DEG_C
Observation202,sosa:Observation,2013-10-03T15:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.637,PERCENT
Observation203,sosa:Observation,2013-10-03T15:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation204,sosa:Observation,2013-10-03T16:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.985,DEG_C
Observation205,sosa:Observation,2013-10-03T16:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.693,PERCENT
Observation206,sosa:Observation,2013-10-03T16:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation207,sosa:Observation,2013-10-03T16:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.985,DEG_C
Observation208,sosa:Observation,2013-10-03T16:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.753,PERCENT
Observation209,sosa:Observation,2013-10-03T16:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation210,sosa:Observation,2013-10-03T17:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.103,DEG_C
Observation211,sosa:Observation,2013-10-03T17:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.892,PERCENT
Observation212,sosa:Observation,2013-10-03T17:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation213,sosa:Observation,2013-10-03T17:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation214,sosa:Observation,2013-10-03T17:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.034,PERCENT
Observation215,sosa:Observation,2013-10-03T17:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation216,sosa:Observation,2013-10-03T18:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation217,sosa:Observation,2013-10-03T18:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.124,PERCENT
Observation218,sosa:Observation,2013-10-03T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation219,sosa:Observation,2013-10-03T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation220,sosa:Observation,2013-10-03T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.030,PERCENT
Observation221,sosa:Observation,2013-10-03T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation222,sosa:Observation,2013-10-03T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation223,sosa:Observation,2013-10-03T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.214,PERCENT
Observation224,sosa:Observation,2013-10-03T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation225,sosa:Observation,2013-10-03T19:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.080,DEG_C
Observation226,sosa:Observation,2013-10-03T19:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.128,PERCENT
Observation227,sosa:Observation,2013-10-03T19:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation228,sosa:Observation,2013-10-03T20:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation229,sosa:Observation,2013-10-03T20:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.180,PERCENT
Observation230,sosa:Observation,2013-10-03T20:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation231,sosa:Observation,2013-10-03T20:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.008,DEG_C
Observation232,sosa:Observation,2013-10-03T20:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.116,PERCENT
Observation233,sosa:Observation,2013-10-03T20:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation234,sosa:Observation,2013-10-03T21:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.985,DEG_C
Observation235,sosa:Observation,2013-10-03T21:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.142,PERCENT
Observation236,sosa:Observation,2013-10-03T21:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation237,sosa:Observation,2013-10-03T21:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.008,DEG_C
Observation238,sosa:Observation,2013-10-03T21:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.206,PERCENT
Observation239,sosa:Observation,2013-10-03T21:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation240,sosa:Observation,2013-10-03T22:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.008,DEG_C
Observation241,sosa:Observation,2013-10-03T22:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.146,PERCENT
Observation242,sosa:Observation,2013-10-03T22:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation243,sosa:Observation,2013-10-03T22:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.985,DEG_C
Observation244,sosa:Observation,2013-10-03T22:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.112,PERCENT
Observation245,sosa:Observation,2013-10-03T22:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation246,sosa:Observation,2013-10-03T23:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation247,sosa:Observation,2013-10-03T23:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.074,PERCENT
Observation248,sosa:Observation,2013-10-03T23:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation249,sosa:Observation,2013-10-03T23:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation250,sosa:Observation,2013-10-03T23:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.104,PERCENT
Observation251,sosa:Observation,2013-10-03T23:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation252,sosa:Observation,2013-10-04T00:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation253,sosa:Observation,2013-10-04T00:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.509,PERCENT
Observation254,sosa:Observation,2013-10-04T00:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation255,sosa:Observation,2013-10-04T00:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation256,sosa:Observation,2013-10-04T00:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.389,PERCENT
Observation257,sosa:Observation,2013-10-04T00:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation258,sosa:Observation,2013-10-04T01:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.985,DEG_C
Observation259,sosa:Observation,2013-10-04T01:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.261,PERCENT
Observation260,sosa:Observation,2013-10-04T01:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation261,sosa:Observation,2013-10-04T01:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.961,DEG_C
Observation262,sosa:Observation,2013-10-04T01:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.287,PERCENT
Observation263,sosa:Observation,2013-10-04T01:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation264,sosa:Observation,2013-10-04T02:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation265,sosa:Observation,2013-10-04T02:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.134,PERCENT
Observation266,sosa:Observation,2013-10-04T02:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation267,sosa:Observation,2013-10-04T02:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.008,DEG_C
Observation268,sosa:Observation,2013-10-04T02:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.116,PERCENT
Observation269,sosa:Observation,2013-10-04T02:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation270,sosa:Observation,2013-10-04T03:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.961,DEG_C
Observation271,sosa:Observation,2013-10-04T03:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.018,PERCENT
Observation272,sosa:Observation,2013-10-04T03:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation273,sosa:Observation,2013-10-04T03:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation274,sosa:Observation,2013-10-04T03:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.044,PERCENT
Observation275,sosa:Observation,2013-10-04T03:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation276,sosa:Observation,2013-10-04T04:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation277,sosa:Observation,2013-10-04T04:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.984,PERCENT
Observation278,sosa:Observation,2013-10-04T04:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation279,sosa:Observation,2013-10-04T04:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.913,DEG_C
Observation280,sosa:Observation,2013-10-04T04:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.100,PERCENT
Observation281,sosa:Observation,2013-10-04T04:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation282,sosa:Observation,2013-10-04T05:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.985,DEG_C
Observation283,sosa:Observation,2013-10-04T05:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.142,PERCENT
Observation284,sosa:Observation,2013-10-04T05:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation285,sosa:Observation,2013-10-04T05:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation286,sosa:Observation,2013-10-04T05:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.134,PERCENT
Observation287,sosa:Observation,2013-10-04T05:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation288,sosa:Observation,2013-10-04T06:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.937,DEG_C
Observation289,sosa:Observation,2013-10-04T06:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.134,PERCENT
Observation290,sosa:Observation,2013-10-04T06:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation291,sosa:Observation,2013-10-04T06:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.913,DEG_C
Observation292,sosa:Observation,2013-10-04T06:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.249,PERCENT
Observation293,sosa:Observation,2013-10-04T06:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation294,sosa:Observation,2013-10-04T07:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.961,DEG_C
Observation295,sosa:Observation,2013-10-04T07:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.586,PERCENT
Observation296,sosa:Observation,2013-10-04T07:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation297,sosa:Observation,2013-10-04T07:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.103,DEG_C
Observation298,sosa:Observation,2013-10-04T07:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.730,PERCENT
Observation299,sosa:Observation,2013-10-04T07:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation300,sosa:Observation,2013-10-04T08:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation301,sosa:Observation,2013-10-04T08:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.557,PERCENT
Observation302,sosa:Observation,2013-10-04T08:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation303,sosa:Observation,2013-10-04T08:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation304,sosa:Observation,2013-10-04T08:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.285,PERCENT
Observation305,sosa:Observation,2013-10-04T08:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation306,sosa:Observation,2013-10-04T09:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation307,sosa:Observation,2013-10-04T09:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.255,PERCENT
Observation308,sosa:Observation,2013-10-04T09:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation309,sosa:Observation,2013-10-04T09:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation310,sosa:Observation,2013-10-04T09:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.229,PERCENT
Observation311,sosa:Observation,2013-10-04T09:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation312,sosa:Observation,2013-10-04T10:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.080,DEG_C
Observation313,sosa:Observation,2013-10-04T10:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.174,PERCENT
Observation314,sosa:Observation,2013-10-04T10:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation315,sosa:Observation,2013-10-04T10:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation316,sosa:Observation,2013-10-04T10:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.961,PERCENT
Observation317,sosa:Observation,2013-10-04T10:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation318,sosa:Observation,2013-10-04T11:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation319,sosa:Observation,2013-10-04T11:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.050,PERCENT
Observation320,sosa:Observation,2013-10-04T11:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation321,sosa:Observation,2013-10-04T11:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.103,DEG_C
Observation322,sosa:Observation,2013-10-04T11:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.760,PERCENT
Observation323,sosa:Observation,2013-10-04T11:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation324,sosa:Observation,2013-10-04T12:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.318,DEG_C
Observation325,sosa:Observation,2013-10-04T12:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.706,PERCENT
Observation326,sosa:Observation,2013-10-04T12:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,43.4,LUX
Observation327,sosa:Observation,2013-10-04T12:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.436,DEG_C
Observation328,sosa:Observation,2013-10-04T12:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.547,PERCENT
Observation329,sosa:Observation,2013-10-04T12:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,35.5,LUX
Observation330,sosa:Observation,2013-10-04T13:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.436,DEG_C
Observation331,sosa:Observation,2013-10-04T13:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.457,PERCENT
Observation332,sosa:Observation,2013-10-04T13:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation333,sosa:Observation,2013-10-04T13:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.436,DEG_C
Observation334,sosa:Observation,2013-10-04T13:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.577,PERCENT
Observation335,sosa:Observation,2013-10-04T13:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,35.5,LUX
Observation336,sosa:Observation,2013-10-04T14:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.460,DEG_C
Observation337,sosa:Observation,2013-10-04T14:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.551,PERCENT
Observation338,sosa:Observation,2013-10-04T14:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation339,sosa:Observation,2013-10-04T14:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.484,DEG_C
Observation340,sosa:Observation,2013-10-04T14:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.585,PERCENT
Observation341,sosa:Observation,2013-10-04T14:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,27.6,LUX
Observation342,sosa:Observation,2013-10-04T15:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.603,DEG_C
Observation343,sosa:Observation,2013-10-04T15:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.485,PERCENT
Observation344,sosa:Observation,2013-10-04T15:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation345,sosa:Observation,2013-10-04T15:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.555,DEG_C
Observation346,sosa:Observation,2013-10-04T15:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.597,PERCENT
Observation347,sosa:Observation,2013-10-04T15:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation348,sosa:Observation,2013-10-04T16:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.603,DEG_C
Observation349,sosa:Observation,2013-10-04T16:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.695,PERCENT
Observation350,sosa:Observation,2013-10-04T16:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation351,sosa:Observation,2013-10-04T16:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.627,DEG_C
Observation352,sosa:Observation,2013-10-04T16:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.729,PERCENT
Observation353,sosa:Observation,2013-10-04T16:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation354,sosa:Observation,2013-10-04T17:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.770,DEG_C
Observation355,sosa:Observation,2013-10-04T17:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.603,PERCENT
Observation356,sosa:Observation,2013-10-04T17:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation357,sosa:Observation,2013-10-04T17:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.674,DEG_C
Observation358,sosa:Observation,2013-10-04T17:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.707,PERCENT
Observation359,sosa:Observation,2013-10-04T17:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation360,sosa:Observation,2013-10-04T18:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.603,DEG_C
Observation361,sosa:Observation,2013-10-04T18:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.815,PERCENT
Observation362,sosa:Observation,2013-10-04T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation363,sosa:Observation,2013-10-04T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.555,DEG_C
Observation364,sosa:Observation,2013-10-04T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,63.806,PERCENT
Observation365,sosa:Observation,2013-10-04T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation366,sosa:Observation,2013-10-04T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.555,DEG_C
Observation367,sosa:Observation,2013-10-04T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,64.105,PERCENT
Observation368,sosa:Observation,2013-10-04T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
